time,Temp1,Temp2,Temp3,Temp4
2017-10-26 01:30:51,19.75,24.6875,16.25,25.875
2017-10-26 01:31:51,19.9375,24.875,16.6875,26.0625
2017-10-26 01:33:02,20.1875,25.125,17.125,26.3125
2017-10-26 01:33:51,20.375,25.25,17.4375,26.5
2017-10-26 01:34:51,20.625,25.5,17.75,26.6875
2017-10-26 01:35:51,20.875,25.75,17.875,26.9375
2017-10-26 01:36:51,21.125,26.0,18.0,27.1875
2017-10-26 01:37:51,21.4375,26.25,18.4375,27.5
2017-10-26 01:38:51,21.8125,26.5,18.75,27.8125
2017-10-26 01:39:51,22.125,26.75,18.9375,28.125
2017-10-26 01:40:51,22.5,27.0625,19.1875,28.5
2017-10-26 01:41:51,22.8125,27.3125,19.4375,28.8125
2017-10-26 01:42:51,23.1875,27.625,19.8125,29.1875
2017-10-26 01:43:51,23.625,27.9375,20.0625,29.5625
2017-10-26 01:44:51,24.0,28.25,20.3125,29.9375
2017-10-26 01:45:51,24.4375,28.5625,20.625,30.375
2017-10-26 01:46:51,24.8125,28.875,20.6875,30.75
2017-10-26 01:47:51,25.1875,29.1875,20.6875,31.125
2017-10-26 01:48:51,25.5,29.5625,20.9375,31.4375
2017-10-26 01:49:51,25.8125,29.9375,21.25,31.8125
2017-10-26 01:50:51,26.1875,30.3125,21.5,32.125
2017-10-26 01:51:51,26.5625,30.625,21.5625,32.5
2017-10-26 01:52:51,27.0625,31.0,21.6875,32.8125
2017-10-26 01:53:51,27.625,31.375,21.8125,33.125
2017-10-26 01:54:51,28.0,31.6875,22.0,33.4375
2017-10-26 01:55:51,28.0625,32.0,22.25,33.75
2017-10-26 01:56:51,28.375,32.3125,22.5,34.0
2017-10-26 01:57:51,28.625,32.625,22.75,34.3125
2017-10-26 01:58:51,28.75,32.875,23.0625,34.5625
2017-10-26 01:59:51,28.8125,33.125,23.3125,34.875
2017-10-26 02:00:51,29.1875,33.4375,23.5625,35.125
2017-10-26 02:01:51,29.25,33.6875,23.8125,35.375
2017-10-26 02:02:51,29.5625,33.9375,24.125,35.625
2017-10-26 02:03:51,29.8125,34.1875,24.5,35.875
2017-10-26 02:04:51,30.125,34.5,24.875,36.1875
2017-10-26 02:05:51,30.375,34.75,25.1875,36.4375
2017-10-26 02:06:51,30.5625,35.0,25.625,36.6875
2017-10-26 02:07:51,30.75,35.3125,26.0,37.0
2017-10-26 02:08:51,31.0625,35.5625,26.375,37.3125
2017-10-26 02:09:52,31.375,35.875,26.6875,37.5625
2017-10-26 02:10:51,31.75,36.1875,27.0625,37.875
2017-10-26 02:11:51,32.0,36.5,27.375,38.1875
2017-10-26 02:12:51,32.3125,36.8125,27.875,38.5
2017-10-26 02:13:51,32.5625,37.125,28.25,38.75
2017-10-26 02:14:52,32.875,37.4375,28.5,39.0625
2017-10-26 02:15:51,33.0625,37.75,28.8125,39.3125
2017-10-26 02:16:51,33.3125,38.0,29.125,39.5625
2017-10-26 02:17:51,33.5625,38.3125,29.4375,39.8125
2017-10-26 02:18:51,33.8125,38.5625,29.8125,40.125
2017-10-26 02:19:52,34.0625,38.8125,29.9375,40.375
2017-10-26 02:20:51,34.3125,39.0625,30.0625,40.625
2017-10-26 02:21:51,34.5625,39.3125,30.375,40.9375
2017-10-26 02:22:51,34.8125,39.5625,30.5625,41.1875
2017-10-26 02:23:52,35.0625,39.75,30.625,41.4375
2017-10-26 02:24:52,35.1875,39.9375,30.375,41.6875
2017-10-26 02:27:18,35.1875,40.1875,29.5,41.8125
2017-10-26 02:28:01,35.0625,40.0625,29.3125,41.625
2017-10-26 02:29:42,34.5625,39.625,28.875,40.875
2017-10-26 02:30:43,34.1875,39.1875,28.625,40.25
2017-10-26 02:31:43,33.75,38.6875,28.375,39.625
2017-10-26 02:32:43,33.3125,38.125,28.125,39.0
2017-10-26 02:33:43,32.875,37.5625,27.8125,38.3125
2017-10-26 02:34:43,32.375,36.9375,27.5,37.5625
2017-10-26 02:35:43,31.875,36.3125,27.25,36.875
2017-10-26 02:36:43,31.375,35.6875,26.9375,36.125
2017-10-26 02:37:43,30.875,35.0625,26.625,35.375
2017-10-26 02:38:43,30.3125,34.375,26.3125,34.6875
2017-10-26 02:39:43,29.8125,33.75,25.9375,33.9375
2017-10-26 02:40:43,29.25,33.125,25.625,33.25
2017-10-26 02:41:43,28.6875,32.5,25.25,32.5625
2017-10-26 02:42:43,28.1875,31.8125,24.875,31.875
2017-10-26 02:43:43,27.625,31.1875,24.5,31.1875
2017-10-26 02:44:43,27.125,30.5625,24.125,30.5
2017-10-26 02:45:43,26.625,30.0,23.75,29.8125
2017-10-26 02:46:43,26.125,29.375,23.4375,29.1875
2017-10-26 02:47:43,25.5625,28.75,23.0625,28.5625
2017-10-26 02:48:43,25.0625,28.1875,22.75,27.9375
2017-10-26 02:49:43,24.625,27.625,22.375,27.3125
2017-10-26 02:50:43,24.125,27.0625,22.0,26.75
2017-10-26 02:51:43,23.625,26.5,21.625,26.125
2017-10-26 02:52:43,23.125,25.9375,21.25,25.5625
2017-10-26 02:53:43,22.625,25.375,20.875,25.0
2017-10-26 02:54:43,22.1875,24.875,20.5,24.4375
2017-10-26 02:55:43,21.6875,24.3125,20.125,23.875
2017-10-26 02:56:43,21.25,23.8125,19.75,23.375
2017-10-26 02:57:43,20.75,23.25,19.375,22.8125
2017-10-26 02:58:43,20.5625,22.75,19.125,22.3125
2017-10-26 02:59:43,20.3125,22.3125,18.9375,21.875
2017-10-26 03:00:43,20.0,21.875,18.9375,21.4375
2017-10-26 03:01:43,19.75,21.5,19.1875,21.0625
2017-10-26 03:02:43,19.5625,21.1875,19.0,20.75
2017-10-26 03:03:43,19.4375,20.875,18.8125,20.4375
2017-10-26 03:04:43,19.375,20.625,18.75,20.1875
2017-10-26 03:05:43,19.25,20.375,18.9375,19.9375
2017-10-26 03:06:43,19.1875,20.1875,19.1875,19.75
2017-10-26 03:07:43,19.125,20.0625,19.375,19.5625
2017-10-26 03:08:43,19.0625,19.875,19.5,19.4375
2017-10-26 03:09:43,19.0625,19.75,19.5625,19.3125
2017-10-26 03:10:43,19.0625,19.6875,19.75,19.1875
2017-10-26 03:11:43,19.125,19.625,19.75,19.1875
2017-10-26 03:12:43,19.1875,19.5625,19.6875,19.1875
2017-10-26 03:13:43,19.25,19.5,19.75,19.1875
2017-10-26 03:14:43,19.375,19.5,19.875,19.1875
2017-10-26 03:15:43,19.5,19.4375,20.0625,19.25
2017-10-26 03:16:43,19.625,19.5,20.3125,19.3125
2017-10-26 03:17:43,19.75,19.5,20.1875,19.4375
2017-10-26 03:18:43,19.9375,19.5,20.0,19.5625
2017-10-26 03:19:43,20.0625,19.5625,20.0,19.6875
2017-10-26 03:20:43,20.25,19.625,20.25,19.8125
2017-10-26 03:21:43,20.4375,19.6875,20.375,19.9375
2017-10-26 03:22:43,20.5625,19.8125,20.5625,20.125
2017-10-26 03:23:43,20.75,19.9375,20.4375,20.1875
2017-10-26 03:24:43,20.9375,20.0625,20.375,20.3125
2017-10-26 03:25:43,21.0625,20.1875,20.5,20.4375
2017-10-26 03:26:47,21.25,20.3125,20.625,20.5625
2017-10-26 03:27:43,21.4375,20.4375,20.6875,20.625
2017-10-26 03:28:43,21.8125,20.5625,20.75,20.75
2017-10-26 03:29:43,22.0625,20.6875,20.8125,20.8125
2017-10-26 03:30:43,22.25,20.8125,20.8125,20.9375
2017-10-26 03:31:43,22.25,20.875,20.875,21.0625
2017-10-26 03:32:43,22.1875,21.0,21.0,21.1875
2017-10-26 03:33:43,22.3125,21.125,21.125,21.25
2017-10-26 03:34:43,22.375,21.1875,21.1875,21.375
2017-10-26 03:35:43,22.5,21.3125,21.375,21.4375
2017-10-26 03:36:43,22.625,21.375,21.5625,21.5625
2017-10-26 03:37:43,22.6875,21.4375,21.8125,21.6875
2017-10-26 03:38:43,22.8125,21.5625,22.0625,21.8125
2017-10-26 03:39:43,23.0625,21.6875,22.3125,21.9375
2017-10-26 03:40:43,23.0625,21.8125,22.5,22.0625
2017-10-26 03:41:43,23.25,21.9375,22.6875,22.1875
2017-10-26 03:42:43,23.3125,22.125,22.9375,22.375
2017-10-26 03:43:43,23.4375,22.25,23.3125,22.5
2017-10-26 03:44:43,23.5625,22.4375,23.6875,22.6875
2017-10-26 03:45:43,23.75,22.625,23.875,22.8125
2017-10-26 03:46:43,24.0,22.75,24.0,23.0
2017-10-26 03:47:43,24.1875,22.9375,24.125,23.1875
2017-10-26 03:48:43,24.3125,23.125,24.5625,23.3125
2017-10-26 03:49:43,24.4375,23.3125,24.5,23.5
2017-10-26 03:50:43,24.5,23.4375,24.75,23.625
2017-10-26 03:51:43,24.625,23.625,25.0,23.75
2017-10-26 03:52:43,24.75,23.75,25.125,23.9375
2017-10-26 03:53:43,24.8125,23.875,25.25,24.0625
2017-10-26 03:54:43,24.9375,24.0,25.5,24.125
2017-10-26 03:55:43,25.0625,24.125,25.75,24.3125
2017-10-26 03:56:43,25.1875,24.25,25.9375,24.4375
2017-10-26 03:57:43,25.3125,24.3125,25.875,24.5625
2017-10-26 03:58:43,25.4375,24.4375,25.6875,24.75
2017-10-26 03:59:43,25.5625,24.5,25.5625,24.875
2017-10-26 04:00:43,25.5,24.5625,25.0625,24.9375
2017-10-26 04:01:43,25.375,24.5625,24.625,24.9375
2017-10-26 04:02:43,25.1875,24.5625,24.25,24.875
2017-10-26 04:03:43,24.9375,24.5,23.875,24.75
2017-10-26 04:04:43,24.6875,24.375,23.5625,24.5625
2017-10-26 04:05:43,24.375,24.1875,23.25,24.375
2017-10-26 04:06:43,24.0625,24.0,22.9375,24.1875
2017-10-26 04:07:43,23.75,23.8125,22.625,23.9375
2017-10-26 04:08:43,23.4375,23.5625,22.375,23.6875
2017-10-26 04:09:43,23.125,23.3125,22.0625,23.4375
2017-10-26 04:10:43,22.8125,23.125,21.8125,23.125
2017-10-26 04:11:43,22.4375,22.8125,21.5,22.875
2017-10-26 04:12:43,22.125,22.5625,21.125,22.5625
2017-10-26 04:13:43,21.8125,22.3125,20.875,22.25
2017-10-26 04:14:43,21.4375,22.0,20.5,21.9375
2017-10-26 04:15:43,21.0625,21.6875,20.1875,21.625
2017-10-26 04:16:43,20.75,21.375,19.875,21.3125
2017-10-26 04:17:43,20.375,21.125,19.5625,21.0
2017-10-26 04:18:43,20.0,20.8125,19.3125,20.625
2017-10-26 04:19:43,19.6875,20.5,19.0,20.3125
2017-10-26 04:20:43,19.3125,20.1875,18.6875,19.9375
2017-10-26 04:21:43,19.0,19.8125,18.375,19.625
2017-10-26 04:22:43,18.625,19.5,18.0625,19.3125
2017-10-26 04:23:43,18.3125,19.1875,17.75,18.9375
2017-10-26 04:24:43,17.9375,18.875,17.4375,18.625
2017-10-26 04:25:43,17.5625,18.5625,17.1875,18.25
2017-10-26 04:26:47,17.1875,18.1875,16.8125,17.875
2017-10-26 04:27:43,16.875,17.875,16.5,17.5625
2017-10-26 04:28:43,16.5,17.5625,16.1875,17.25
2017-10-26 04:29:43,16.125,17.1875,15.875,16.875
2017-10-26 04:30:43,15.8125,16.875,15.5625,16.5
2017-10-26 04:31:43,15.4375,16.5625,15.25,16.1875
2017-10-26 04:32:43,15.125,16.1875,15.0,15.8125
2017-10-26 04:33:43,14.9375,15.875,14.9375,15.5
2017-10-26 04:34:43,14.75,15.625,14.875,15.25
2017-10-26 04:35:43,14.6875,15.375,14.75,14.9375
2017-10-26 04:36:43,14.625,15.125,14.6875,14.75
2017-10-26 04:37:43,14.5625,14.9375,14.6875,14.5625
2017-10-26 04:38:43,14.4375,14.8125,14.8125,14.4375
2017-10-26 04:39:43,14.4375,14.6875,14.9375,14.3125
2017-10-26 04:40:43,14.4375,14.625,15.0625,14.1875
2017-10-26 04:41:43,14.4375,14.5625,15.25,14.125
2017-10-26 04:42:43,14.4375,14.5,15.5,14.0625
2017-10-26 04:43:43,14.5,14.5,15.75,14.0625
2017-10-26 04:44:43,14.5625,14.5,16.0,14.0625
2017-10-26 04:45:43,14.6875,14.5,16.1875,14.125
2017-10-26 04:46:43,14.8125,14.5,16.0625,14.1875
2017-10-26 04:47:43,14.875,14.5625,16.125,14.25
2017-10-26 04:48:43,15.0625,14.625,16.3125,14.375
2017-10-26 04:49:43,15.1875,14.6875,16.5625,14.5
2017-10-26 04:50:43,15.4375,14.75,16.75,14.625
2017-10-26 04:51:43,15.625,14.875,16.9375,14.75
2017-10-26 04:52:43,15.8125,14.9375,17.0,15.0
2017-10-26 04:53:43,16.0,15.0625,17.125,15.1875
2017-10-26 04:54:43,16.25,15.1875,17.25,15.375
2017-10-26 04:55:43,16.5,15.375,17.4375,15.5625
2017-10-26 04:56:43,16.75,15.5,17.625,15.8125
2017-10-26 04:57:43,17.0,15.6875,17.875,16.0
2017-10-26 04:58:43,17.25,15.875,17.625,16.25
2017-10-26 04:59:43,17.4375,16.0625,17.5625,16.4375
2017-10-26 05:00:43,17.75,16.25,17.5,16.625
2017-10-26 05:01:43,18.125,16.5,17.5625,16.8125
2017-10-26 05:02:43,18.4375,16.6875,17.5625,17.0
2017-10-26 05:03:43,18.625,16.875,17.6875,17.1875
2017-10-26 05:04:43,18.8125,17.0625,17.8125,17.3125
2017-10-26 05:05:43,19.125,17.25,17.9375,17.5
2017-10-26 05:06:43,19.25,17.375,18.0625,17.6875
2017-10-26 05:07:43,19.125,17.5625,18.1875,17.8125
2017-10-26 05:08:43,19.125,17.6875,18.375,17.9375
2017-10-26 05:09:43,19.25,17.8125,18.5625,18.0625
2017-10-26 05:10:43,19.4375,17.9375,18.8125,18.25
2017-10-26 05:11:43,19.5625,18.125,19.0,18.375
2017-10-26 05:12:43,19.6875,18.25,19.1875,18.5625
2017-10-26 05:13:43,19.875,18.4375,19.375,18.6875
2017-10-26 05:14:43,20.125,18.5625,19.5625,18.875
2017-10-26 05:15:43,20.1875,18.75,19.8125,19.0
2017-10-26 05:16:43,20.375,18.9375,20.0625,19.1875
2017-10-26 05:17:43,20.5625,19.0625,20.375,19.375
2017-10-26 05:18:43,20.75,19.25,20.75,19.5625
2017-10-26 05:19:43,20.9375,19.5,21.0625,19.8125
2017-10-26 05:20:43,21.125,19.6875,21.3125,20.0
2017-10-26 05:21:43,21.375,19.875,21.5,20.1875
2017-10-26 05:22:43,21.5625,20.125,21.625,20.375
2017-10-26 05:23:43,21.6875,20.3125,22.0625,20.5625
2017-10-26 05:24:43,21.8125,20.5,22.375,20.75
2017-10-26 05:25:43,21.9375,20.6875,22.3125,20.9375
2017-10-26 05:26:46,22.125,20.9375,22.5625,21.125
2017-10-26 05:27:43,22.25,21.0625,22.75,21.25
2017-10-26 05:28:43,22.375,21.25,22.9375,21.375
2017-10-26 05:29:43,22.5,21.4375,23.1875,21.5
2017-10-26 05:30:43,22.625,21.5625,23.4375,21.6875
2017-10-26 05:31:43,22.75,21.6875,23.6875,21.875
2017-10-26 05:32:43,22.9375,21.8125,23.875,22.0625
2017-10-26 05:33:43,23.125,21.9375,23.875,22.25
2017-10-26 05:34:43,23.1875,22.0625,23.5,22.375
2017-10-26 05:35:43,23.1875,22.1875,23.0625,22.4375
2017-10-26 05:36:43,23.0625,22.1875,22.625,22.4375
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
