time,Temp1,Temp2,Temp3,Temp4
2018-06-15 05:00:36,18.1875,17.125,19.0625,17.3125
2018-06-15 05:01:57,18.3125,17.375,18.75,17.5
2018-06-15 05:02:52,18.4375,17.5625,18.875,17.6875
2018-06-15 05:03:57,18.5625,17.75,19.375,17.8125
2018-06-15 05:04:57,18.6875,17.875,19.1875,18.0
2018-06-15 05:05:57,18.8125,18.0,19.8125,18.125
2018-06-15 05:06:57,18.875,18.125,19.4375,18.25
2018-06-15 05:07:57,19.0,18.25,19.6875,18.375
2018-06-15 05:08:57,19.0625,18.375,19.375,18.5
2018-06-15 05:09:57,19.0,18.4375,19.0625,18.5
2018-06-15 05:10:57,18.875,18.4375,18.6875,18.5
2018-06-15 05:11:57,18.6875,18.375,18.375,18.4375
2018-06-15 05:12:57,18.5,18.3125,18.0,18.3125
2018-06-15 05:13:57,18.1875,18.1875,17.6875,18.1875
2018-06-15 05:14:57,17.9375,18.0,17.375,18.0
2018-06-15 05:15:57,17.625,17.8125,17.0625,17.8125
2018-06-15 05:16:57,17.375,17.625,16.8125,17.625
2018-06-15 05:17:57,17.0625,17.4375,16.5,17.375
2018-06-15 05:18:57,16.75,17.1875,16.25,17.125
2018-06-15 05:19:57,16.4375,16.9375,15.9375,16.875
2018-06-15 05:20:57,16.125,16.6875,15.6875,16.625
2018-06-15 05:21:57,15.8125,16.4375,15.375,16.3125
2018-06-15 05:22:57,15.5,16.125,15.0625,16.0625
2018-06-15 05:23:57,15.1875,15.875,14.8125,15.75
2018-06-15 05:24:57,14.875,15.5625,14.4375,15.5
2018-06-15 05:25:57,14.5625,15.3125,14.25,15.1875
2018-06-15 05:26:57,14.25,15.0,13.9375,14.875
2018-06-15 05:27:57,13.9375,14.75,13.625,14.625
2018-06-15 05:28:57,13.625,14.4375,13.375,14.3125
2018-06-15 05:29:57,13.375,14.1875,13.0625,14.0
2018-06-15 05:30:57,13.0625,13.875,12.875,13.6875
2018-06-15 05:31:57,12.75,13.625,12.5,13.4375
2018-06-15 05:32:57,12.5,13.3125,12.25,13.125
2018-06-15 05:33:57,12.1875,13.0,11.9375,12.8125
2018-06-15 05:34:57,11.875,12.75,11.625,12.5
2018-06-15 05:35:57,11.625,12.4375,11.375,12.1875
2018-06-15 05:36:57,11.25,12.1875,11.0,11.9375
2018-06-15 05:37:57,11.0,11.875,10.75,11.625
2018-06-15 05:38:57,10.6875,11.5625,10.4375,11.3125
2018-06-15 05:39:57,10.375,11.3125,10.125,11.0
2018-06-15 05:40:57,10.0625,11.0,9.8125,10.6875
2018-06-15 05:41:57,9.9375,10.6875,9.5625,10.375
2018-06-15 05:42:57,9.625,10.375,9.3125,10.0625
2018-06-15 05:43:57,9.4375,10.125,9.3125,9.875
2018-06-15 05:44:57,9.375,9.9375,9.25,9.625
2018-06-15 05:45:57,9.3125,9.6875,9.1875,9.4375
2018-06-15 05:46:57,9.3125,9.5625,9.375,9.25
2018-06-15 05:47:57,9.1875,9.4375,9.25,9.1875
2018-06-15 05:48:57,9.25,9.375,9.5,9.0625
2018-06-15 05:49:57,9.25,9.3125,9.5,9.0
2018-06-15 05:51:07,9.3125,9.25,10.5625,8.9375
2018-06-15 05:51:57,9.3125,9.25,10.1875,8.9375
2018-06-15 05:52:57,9.3125,9.25,10.0625,8.875
2018-06-15 05:53:57,9.4375,9.25,10.8125,8.9375
2018-06-15 05:54:57,9.5,9.3125,10.4375,9.0
2018-06-15 05:55:57,9.75,9.375,11.5,9.0625
2018-06-15 05:56:57,9.8125,9.4375,11.0,9.1875
2018-06-15 05:57:57,10.0,9.5625,11.0625,9.3125
2018-06-15 05:58:57,10.1875,9.6875,11.5,9.4375
2018-06-15 05:59:57,10.375,9.75,11.3125,9.625
2018-06-15 06:00:57,10.6875,9.9375,12.375,9.8125
2018-06-15 06:01:57,10.875,10.0625,12.0,10.0
2018-06-15 06:02:57,11.1875,10.25,12.6875,10.25
2018-06-15 06:03:57,11.4375,10.375,12.3125,10.5
2018-06-15 06:04:57,11.6875,10.5625,12.0625,10.75
2018-06-15 06:05:57,12.0,10.75,12.5625,11.0
2018-06-15 06:06:57,12.25,10.9375,12.25,11.25
2018-06-15 06:07:57,12.5625,11.125,13.0,11.5625
2018-06-15 06:08:57,12.8125,11.375,13.1875,11.8125
2018-06-15 06:09:57,13.125,11.5625,12.875,12.125
2018-06-15 06:10:57,13.4375,11.75,13.375,12.375
2018-06-15 06:11:57,13.6875,12.0,13.125,12.6875
2018-06-15 06:12:57,14.0,12.25,13.9375,12.9375
2018-06-15 06:13:57,14.1875,12.4375,13.625,13.1875
2018-06-15 06:14:57,14.5,12.6875,13.75,13.5
2018-06-15 06:15:57,14.75,13.0,14.625,13.75
2018-06-15 06:16:57,15.0,13.25,14.5,14.0
2018-06-15 06:17:57,15.3125,13.5,15.125,14.1875
2018-06-15 06:18:57,15.4375,13.75,14.9375,14.375
2018-06-15 06:19:57,15.75,14.0625,15.0625,14.625
2018-06-15 06:20:57,16.0,14.3125,15.1875,14.8125
2018-06-15 06:21:57,16.1875,14.5,15.4375,15.0
2018-06-15 06:22:57,16.5625,14.75,15.4375,15.1875
2018-06-15 06:23:57,16.5,14.9375,15.625,15.375
2018-06-15 06:24:57,16.8125,15.125,15.875,15.5625
2018-06-15 06:25:57,16.8125,15.375,16.0,15.6875
2018-06-15 06:26:57,17.25,15.5625,16.375,15.875
2018-06-15 06:27:57,17.0625,15.75,16.5,16.0
2018-06-15 06:28:57,17.1875,15.875,16.8125,16.1875
2018-06-15 06:29:57,17.375,16.0625,17.0625,16.375
2018-06-15 06:30:57,17.375,16.25,17.3125,16.5625
2018-06-15 06:31:57,17.625,16.4375,17.6875,16.6875
2018-06-15 06:32:57,17.6875,16.625,17.75,16.875
2018-06-15 06:33:57,17.9375,16.8125,18.1875,17.0
2018-06-15 06:34:57,18.0625,17.0,18.125,17.1875
2018-06-15 06:35:57,18.1875,17.1875,18.5625,17.3125
2018-06-15 06:36:57,18.1875,17.3125,18.9375,17.4375
2018-06-15 06:37:57,18.25,17.5,18.8125,17.625
2018-06-15 06:38:57,18.4375,17.625,19.25,17.75
2018-06-15 06:39:57,18.5,17.8125,18.9375,17.875
2018-06-15 06:41:35,18.75,18.0,19.5625,18.125
2018-06-15 06:42:35,18.75,18.125,19.3125,18.1875
2018-06-15 06:43:35,18.75,18.1875,18.9375,18.3125
2018-06-15 06:44:35,18.625,18.25,18.5625,18.3125
2018-06-15 06:45:35,18.5,18.25,18.25,18.3125
2018-06-15 06:46:35,18.25,18.1875,17.9375,18.25
2018-06-15 06:47:35,18.0625,18.0625,17.6875,18.125
2018-06-15 06:48:35,17.8125,17.9375,17.3125,18.0
2018-06-15 06:49:35,17.5,17.8125,17.0625,17.8125
2018-06-15 06:50:35,17.25,17.625,16.75,17.5625
2018-06-15 06:51:35,16.9375,17.375,16.5,17.375
