time,Temp1,Temp2,Temp3,Temp4
0x00000000,1.0,1.0,1.0,1.0
2018-06-20 14:29:08,20.5625,39.1875,23.625,19.3125
2018-06-20 14:30:03,21.75,34.75,24.625,20.6875
2018-06-20 14:31:03,22.5625,29.625,24.0625,21.875
2018-06-20 14:32:03,22.6875,26.75,23.1875,22.4375
2018-06-20 14:33:03,22.5,25.0625,22.4375,22.5
2018-06-20 14:34:03,22.1875,23.9375,21.875,22.375
2018-06-20 14:35:03,21.8125,23.1875,21.3125,22.125
2018-06-20 14:36:03,21.375,22.5625,20.8125,21.8125
2018-06-20 14:37:34,20.75,21.8125,20.125,21.3125
2018-06-20 14:38:34,20.3125,21.3125,19.75,20.9375
2018-06-20 14:39:34,19.875,20.875,19.375,20.5625
2018-06-20 14:40:38,19.5,20.5,18.9375,20.1875
2018-06-20 14:41:34,19.125,20.125,18.625,19.875
2018-06-20 14:42:38,18.6875,19.75,18.25,19.5
2018-06-20 14:43:38,18.375,19.375,17.9375,19.125
2018-06-20 14:44:38,18.0,19.0,17.625,18.8125
2018-06-20 14:45:38,17.625,18.6875,17.3125,18.5
2018-06-20 14:46:38,17.3125,18.3125,17.0,18.125
2018-06-20 14:47:38,17.0,18.0,16.6875,17.8125
2018-06-20 14:48:38,16.6875,17.625,16.375,17.5
2018-06-20 14:49:39,16.375,17.3125,16.0625,17.125
2018-06-20 14:50:39,16.0625,17.0,15.75,16.8125
2018-06-20 14:51:39,15.75,16.6875,15.5,16.5
2018-06-20 14:52:39,15.4375,16.375,15.25,16.1875
2018-06-20 14:53:39,15.125,16.0625,14.9375,15.875
2018-06-20 14:54:39,14.875,15.75,14.625,15.5625
2018-06-20 14:55:39,14.5625,15.4375,14.3125,15.25
2018-06-20 14:56:39,14.25,15.125,13.9375,14.9375
2018-06-20 14:57:39,13.9375,14.8125,13.625,14.625
2018-06-20 14:58:39,13.625,14.5,13.3125,14.3125
2018-06-20 14:59:39,13.3125,14.1875,12.9375,14.0
2018-06-20 15:00:39,13.0,13.875,12.625,13.625
2018-06-20 15:01:39,12.6875,13.5625,12.25,13.3125
2018-06-20 15:02:39,12.3125,13.25,11.9375,13.0
2018-06-20 15:03:39,12.0,12.9375,11.625,12.6875
2018-06-20 15:04:39,11.6875,12.625,11.3125,12.375
2018-06-20 15:05:39,11.4375,12.3125,11.125,12.0
2018-06-20 15:06:39,11.3125,12.0,11.0625,11.75
2018-06-20 15:07:39,11.1875,11.75,11.0,11.4375
2018-06-20 15:08:39,11.25,11.5,10.9375,11.25
2018-06-20 15:09:39,11.25,11.3125,10.875,11.0625
2018-06-20 15:10:39,11.1875,11.1875,10.8125,10.875
2018-06-20 15:11:39,11.0,11.0625,11.0,10.8125
2018-06-20 15:12:39,10.9375,10.9375,11.3125,10.6875
2018-06-20 15:13:39,10.875,10.875,11.625,10.5625
2018-06-20 15:14:39,10.8125,10.8125,11.6875,10.5
2018-06-20 15:15:39,10.875,10.8125,11.625,10.5
2018-06-20 15:16:39,10.9375,10.75,11.6875,10.5
2018-06-20 15:17:39,11.0625,10.8125,12.0,10.5
2018-06-20 15:18:39,11.125,10.8125,12.1875,10.5625
2018-06-20 15:19:39,11.3125,10.875,12.375,10.625
2018-06-20 15:20:39,11.5,10.9375,12.5625,10.75
2018-06-20 15:21:39,11.6875,11.0625,12.875,10.875
2018-06-20 15:22:39,11.875,11.125,13.1875,11.0625
2018-06-20 15:23:39,12.0625,11.3125,13.375,11.1875
2018-06-20 15:24:39,12.3125,11.4375,13.6875,11.375
2018-06-20 15:25:39,12.5625,11.5625,13.8125,11.5625
2018-06-20 15:26:39,12.875,11.75,13.875,11.8125
2018-06-20 15:27:39,13.1875,11.9375,13.8125,12.0625
2018-06-20 15:28:39,13.5,12.125,13.8125,12.375
