time,Temp1,Temp2,Temp3,Temp4
2018-01-06 04:08:07,24.1875,23.6875,22.4375,24.125
2018-01-06 04:09:07,23.875,23.5625,22.125,23.9375
2018-01-06 04:10:07,23.5625,23.375,21.9375,23.6875
2018-01-06 04:11:07,23.1875,23.125,21.625,23.4375
2018-01-06 04:12:07,22.875,22.9375,21.4375,23.1875
2018-01-06 04:13:07,22.5625,22.6875,21.0625,22.875
2018-01-06 04:14:07,22.1875,22.4375,20.8125,22.625
2018-01-06 04:15:07,21.875,22.1875,20.5625,22.3125
2018-01-06 04:16:07,21.5,21.9375,20.3125,22.0
2018-01-06 04:17:07,21.125,21.625,20.0625,21.6875
2018-01-06 04:18:07,20.8125,21.375,19.8125,21.375
2018-01-06 04:19:07,20.4375,21.0625,19.5,21.0625
2018-01-06 04:20:07,20.0625,20.75,19.1875,20.6875
2018-01-06 04:21:07,19.75,20.4375,18.9375,20.375
2018-01-06 04:22:07,19.375,20.125,18.6875,20.0
2018-01-06 04:23:07,19.0,19.8125,18.375,19.6875
2018-01-06 04:24:07,18.625,19.5,18.0625,19.3125
2018-01-06 04:25:07,18.25,19.1875,17.75,19.0
2018-01-06 04:26:07,17.9375,18.875,17.4375,18.625
2018-01-06 04:27:07,17.5625,18.5,17.125,18.3125
2018-01-06 04:28:07,17.1875,18.1875,16.8125,17.9375
2018-01-06 04:29:07,16.8125,17.875,16.5,17.5625
2018-01-06 04:30:07,16.4375,17.5,16.1875,17.1875
2018-01-06 04:31:07,16.0625,17.1875,15.875,16.875
2018-01-06 04:32:07,15.6875,16.8125,15.5625,16.5
2018-01-06 04:33:07,15.3125,16.5,15.1875,16.125
2018-01-06 04:34:07,15.0,16.125,14.9375,15.75
2018-01-06 04:35:07,14.6875,15.8125,14.6875,15.4375
2018-01-06 04:36:07,14.6875,15.5,14.5625,15.125
2018-01-06 04:37:07,14.4375,15.1875,14.4375,14.875
2018-01-06 04:38:07,14.3125,15.0,14.8125,14.625
2018-01-06 04:39:07,14.1875,14.8125,14.625,14.4375
2018-01-06 04:40:07,14.1875,14.625,14.6875,14.3125
2018-01-06 04:41:07,14.125,14.5,14.6875,14.1875
2018-01-06 04:42:07,14.125,14.4375,15.0625,14.0625
2018-01-06 04:43:07,14.125,14.375,15.75,14.0
2018-01-06 04:44:07,14.1875,14.3125,15.25,13.9375
2018-01-06 04:45:07,14.25,14.3125,15.8125,13.9375
2018-01-06 04:46:07,14.3125,14.25,15.5,13.9375
2018-01-06 04:47:07,14.5,14.3125,16.125,14.0
2018-01-06 04:48:07,14.5625,14.3125,15.75,14.0625
2018-01-06 04:49:07,14.75,14.375,16.4375,14.1875
2018-01-06 04:50:07,14.875,14.4375,16.0,14.25
2018-01-06 04:51:28,15.1875,14.5625,16.1875,14.5
2018-01-06 04:52:23,15.375,14.625,16.0625,14.6875
2018-01-06 04:53:23,15.625,14.6875,17.0,14.875
2018-01-06 04:54:23,15.875,14.8125,16.5,15.0625
2018-01-06 04:55:23,16.125,15.0,16.8125,15.3125
2018-01-06 04:56:23,16.375,15.125,16.5,15.5
2018-01-06 04:57:23,16.625,15.3125,17.0,15.75
2018-01-06 04:58:23,16.875,15.4375,16.8125,16.0
2018-01-06 04:59:23,17.125,15.625,17.125,16.1875
2018-01-06 05:00:23,17.3125,15.8125,17.0,16.375
2018-01-06 05:01:23,17.5625,16.0625,17.3125,16.5625
2018-01-06 05:02:23,17.8125,16.25,17.3125,16.75
2018-01-06 05:03:23,18.0,16.5,17.5,16.9375
2018-01-06 05:04:27,18.5625,16.6875,17.625,17.125
2018-01-06 05:05:23,18.625,16.875,17.625,17.3125
2018-01-06 05:06:23,18.875,17.0625,17.8125,17.5
2018-01-06 05:07:23,18.9375,17.25,17.875,17.625
2018-01-06 05:08:23,19.25,17.4375,18.0625,17.8125
2018-01-06 05:09:23,19.3125,17.625,18.3125,18.0
2018-01-06 05:10:23,19.6875,17.8125,18.5,18.1875
2018-01-06 05:11:23,19.6875,18.0,18.6875,18.375
2018-01-06 05:12:23,19.8125,18.1875,18.9375,18.5625
2018-01-06 05:13:23,19.875,18.375,19.3125,18.75
2018-01-06 05:14:23,20.25,18.625,19.5625,18.9375
2018-01-06 05:15:23,20.5,18.8125,19.875,19.125
2018-01-06 05:16:23,20.6875,19.0625,20.0625,19.375
2018-01-06 05:17:23,20.8125,19.25,20.625,19.5625
2018-01-06 05:18:23,20.9375,19.5,20.8125,19.8125
2018-01-06 05:19:23,21.3125,19.75,21.1875,20.0625
2018-01-06 05:20:23,21.5625,20.0,21.3125,20.3125
2018-01-06 05:21:23,21.8125,20.25,22.0625,20.5625
2018-01-06 05:22:23,22.0,20.5,22.0,20.8125
2018-01-06 05:23:23,22.1875,20.75,22.5625,21.0625
2018-01-06 05:24:23,22.375,21.0,22.5,21.3125
2018-01-06 05:25:23,22.625,21.25,22.9375,21.5625
2018-01-06 05:26:23,22.8125,21.5,22.875,21.75
2018-01-06 05:27:23,23.0,21.6875,23.375,22.0
2018-01-06 05:28:23,23.1875,21.9375,23.3125,22.1875
2018-01-06 05:29:23,23.375,22.125,23.6875,22.4375
2018-01-06 05:30:23,23.5625,22.3125,23.6875,22.625
2018-01-06 05:31:23,23.75,22.5,23.875,22.875
2018-01-06 05:32:23,23.9375,22.6875,24.4375,23.0625
2018-01-06 05:33:23,24.125,22.875,24.0625,23.3125
2018-01-06 05:34:23,24.3125,23.0,24.6875,23.5
2018-01-06 05:35:23,24.5,23.1875,24.375,23.75
2018-01-06 05:36:23,24.6875,23.3125,24.1875,23.9375
2018-01-06 05:37:23,24.75,23.5,23.9375,24.0625
2018-01-06 05:38:23,24.75,23.5625,23.5,24.1875
2018-01-06 05:39:23,24.625,23.625,23.1875,24.1875
2018-01-06 05:40:23,24.4375,23.5625,22.8125,24.0625
2018-01-06 05:41:23,24.1875,23.5,22.5625,24.0
2018-01-06 05:42:23,23.9375,23.375,22.25,23.8125
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
0xFFFEFFFE,-0.125,-0.125,-0.125,-0.125
